223-roundedProviderScoreDescription,231-providerScoreRoundedPercent,224-nationalScorePercent,224-nationalScoreRoundedPercent,229-roundedProviderScoreDescription,227-nationalScorePercent,223-nationalScore,223-providerScore,231-nationalScorePercent,228-nationalScore,231-comparisonText,229-providerScore,227-nationalScoreRoundedPercent,225-comparisonText,229-nationalScoreRoundedPercent,230-roundedProviderScoreDescription,224-providerScore,230-resultsSortOrder,226-comparisonText,231-nationalScore,225-roundedNationalScoreDescription,228-resultsSortOrder,228-providerScoreRoundedPercent,224-providerScoreRoundedPercent,225-nationalScore,223-count,223-providerScorePercent,226-providerScoreRoundedPercent,226-nationalScoreRoundedPercent,229-nationalScorePercent,231-providerScore,227-question,231-count,229-nationalScore,231-nationalScoreRoundedPercent,231-providerScorePercent,227-count,230-comparisonText,231-roundedProviderScoreDescription,226-providerScore,229-question,224-roundedNationalScoreDescription,226-question,231-resultsSortOrder,223-resultsSortOrder,231-question,224-roundedProviderScoreDescription,223-roundedNationalScoreDescription,227-providerScore,224-resultsSortOrder,225-providerScoreRoundedPercent,227-roundedProviderScoreDescription,224-providerScorePercent,226-resultsSortOrder,226-providerScorePercent,228-nationalScorePercent,224-count,225-resultsSortOrder,223-comparisonText,224-nationalScore,230-question,227-nationalScore,225-count,226-roundedNationalScoreDescription,230-nationalScoreRoundedPercent,229-comparisonText,226-nationalScorePercent,226-count,227-providerScorePercent,225-question,225-providerScore,228-comparisonText,230-providerScorePercent,230-nationalScorePercent,229-providerScoreRoundedPercent,228-providerScore,227-providerScoreRoundedPercent,225-nationalScoreRoundedPercent,230-providerScoreRoundedPercent,healthgrades_id,225-providerScorePercent,228-roundedNationalScoreDescription,230-nationalScore,230-providerScore,230-roundedNationalScoreDescription,225-nationalScorePercent,227-roundedNationalScoreDescription,223-question,228-nationalScoreRoundedPercent,231-roundedNationalScoreDescription,229-resultsSortOrder,229-count,225-roundedProviderScoreDescription,223-nationalScoreRoundedPercent,226-roundedProviderScoreDescription,226-nationalScore,224-question,228-roundedProviderScoreDescription,228-providerScorePercent,remaining_survey_items,227-resultsSortOrder,229-roundedNationalScoreDescription,228-question,229-providerScorePercent,223-nationalScorePercent,227-comparisonText,230-count,224-comparisonText,223-providerScoreRoundedPercent,228-count
,95,86.0,85,,84.0,4.2,4.8,82.0,4.2,above national average,4.8,85,above national average,85,,4.9,,same as national average,4.1,,,95,100,4.2,38,96.0,85,80,84.0,4.8,Spends appropriate amount of time with patients,38,4.2,80,96.0,38,above national average,,4.2,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,95,,98.0,,84.0,84.0,37,,above national average,4.3,Level of trust in provider's decisions,4.2,38,,85,above national average,78.0,33,96.0,Staff friendliness and courteousness,4.8,above national average,96.0,84.0,95,4.8,95,85,95,2M62D,96.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,38,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,38,above national average,95,37
,85,86.0,85,,84.0,4.2,4.5,82.0,4.2,above national average,4.2,85,above national average,85,,4.5,,same as national average,4.1,,,85,90,4.2,10,90.0,90,80,84.0,4.2,Spends appropriate amount of time with patients,10,4.2,80,84.0,10,same as national average,,4.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.2,,90,,90.0,,88.0,84.0,10,,above national average,4.3,Level of trust in provider's decisions,4.2,10,,85,same as national average,78.0,10,84.0,Staff friendliness and courteousness,4.6,same as national average,84.0,84.0,85,4.2,85,85,85,XHYNK,92.0,,4.2,4.2,,84.0,,Ease of scheduling urgent appointments,85,,,10,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,84.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,84.0,84.0,same as national average,10,above national average,90,10
,100,86.0,85,,84.0,4.2,5.0,82.0,4.2,above national average,5.0,85,above national average,85,,5.0,,same as national average,4.1,,,100,100,4.2,20,100.0,90,80,84.0,5.0,Spends appropriate amount of time with patients,22,4.2,80,100.0,22,above national average,,4.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,100,,100.0,,88.0,84.0,22,,above national average,4.3,Level of trust in provider's decisions,4.2,22,,85,above national average,78.0,20,100.0,Staff friendliness and courteousness,5.0,above national average,100.0,84.0,100,5.0,100,85,100,GGTQT,100.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,22,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,22,above national average,100,22
,100,86.0,85,,84.0,4.2,3.7,82.0,4.2,above national average,5.0,85,above national average,85,,4.7,,same as national average,4.1,,,100,95,4.2,6,74.0,80,80,84.0,5.0,Spends appropriate amount of time with patients,6,4.2,80,100.0,6,above national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,95,,94.0,,80.0,84.0,6,,below national average,4.3,Level of trust in provider's decisions,4.2,6,,85,above national average,78.0,6,100.0,Staff friendliness and courteousness,4.8,above national average,100.0,84.0,100,5.0,100,85,100,325NC,96.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,6,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,6,above national average,75,6
,95,86.0,85,,84.0,4.2,4.9,82.0,4.2,above national average,4.8,85,above national average,85,,4.8,,same as national average,4.1,,,95,95,4.2,242,98.0,90,80,84.0,4.8,Spends appropriate amount of time with patients,252,4.2,80,96.0,252,above national average,,4.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.9,,95,,96.0,,88.0,84.0,250,,above national average,4.3,Level of trust in provider's decisions,4.2,249,,85,above national average,78.0,238,98.0,Staff friendliness and courteousness,4.8,above national average,98.0,84.0,95,4.8,100,85,100,XKGM2,96.0,,4.2,4.9,,84.0,,Ease of scheduling urgent appointments,85,,,251,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,252,above national average,100,250
,95,86.0,85,,84.0,4.2,4.9,82.0,4.2,above national average,4.8,85,above national average,85,,4.9,,same as national average,4.1,,,95,100,4.2,245,98.0,80,80,84.0,4.8,Spends appropriate amount of time with patients,247,4.2,80,96.0,245,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.8,,100,,98.0,,78.0,84.0,246,,above national average,4.3,Level of trust in provider's decisions,4.2,245,,85,above national average,78.0,239,96.0,Staff friendliness and courteousness,4.9,above national average,96.0,84.0,95,4.8,95,85,95,3JFVG,98.0,,4.2,4.8,,84.0,,Ease of scheduling urgent appointments,85,,,245,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,96.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,96.0,84.0,above national average,245,above national average,100,245
,90,86.0,85,,84.0,4.2,4.2,82.0,4.2,above national average,4.4,85,above national average,85,,4.2,,same as national average,4.1,,,90,85,4.2,13,84.0,80,80,84.0,4.4,Spends appropriate amount of time with patients,13,4.2,80,88.0,13,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.2,,85,,84.0,,78.0,84.0,13,,same as national average,4.3,Level of trust in provider's decisions,4.2,13,,85,above national average,78.0,12,84.0,Staff friendliness and courteousness,4.3,above national average,88.0,84.0,90,4.4,85,85,90,22VB8,86.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,13,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,88.0,84.0,same as national average,13,below national average,85,13
,90,86.0,85,,84.0,4.2,4.6,82.0,4.2,above national average,4.6,85,above national average,85,,4.7,,same as national average,4.1,,,90,95,4.2,55,92.0,85,80,84.0,4.6,Spends appropriate amount of time with patients,57,4.2,80,92.0,57,above national average,,4.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.6,,95,,94.0,,86.0,84.0,55,,above national average,4.3,Level of trust in provider's decisions,4.2,55,,85,above national average,78.0,47,92.0,Staff friendliness and courteousness,4.7,above national average,92.0,84.0,90,4.6,90,85,90,XDTK4,94.0,,4.2,4.6,,84.0,,Ease of scheduling urgent appointments,85,,,57,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,57,above national average,90,57
,60,86.0,85,,84.0,4.2,3.3,82.0,4.2,below national average,3.6,85,below national average,85,,3.9,,longer than national average,4.1,,,70,80,4.2,9,66.0,60,80,84.0,3.1,Spends appropriate amount of time with patients,9,4.2,80,62.0,8,below national average,,3.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,75,,78.0,,60.0,84.0,9,,below national average,4.3,Level of trust in provider's decisions,4.2,9,,85,below national average,78.0,8,80.0,Staff friendliness and courteousness,3.7,below national average,64.0,84.0,70,3.6,80,85,65,2W8W7,74.0,,4.2,3.2,,84.0,,Ease of scheduling urgent appointments,85,,,9,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,72.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,72.0,84.0,below national average,9,below national average,65,9
,85,86.0,85,,84.0,4.2,4.4,82.0,4.2,above national average,4.4,85,above national average,85,,4.5,,longer than national average,4.1,,,90,90,4.2,78,88.0,65,80,84.0,4.3,Spends appropriate amount of time with patients,81,4.2,80,86.0,79,above national average,,3.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.4,,90,,90.0,,66.0,84.0,81,,above national average,4.3,Level of trust in provider's decisions,4.2,81,,85,above national average,78.0,75,88.0,Staff friendliness and courteousness,4.5,above national average,86.0,84.0,90,4.4,90,85,85,Y7LYB,90.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,81,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,88.0,84.0,above national average,80,above national average,90,81
,65,86.0,85,,84.0,4.2,3.0,82.0,4.2,below national average,3.2,85,below national average,85,,3.0,,same as national average,4.1,,,65,60,4.2,5,60.0,80,80,84.0,3.2,Spends appropriate amount of time with patients,6,4.2,80,64.0,5,below national average,,4.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.2,,50,,60.0,,80.0,84.0,5,,below national average,4.3,Level of trust in provider's decisions,4.2,5,,85,below national average,78.0,4,64.0,Staff friendliness and courteousness,2.6,below national average,70.0,84.0,65,3.2,65,85,70,XC9RP,52.0,,4.2,3.5,,84.0,,Ease of scheduling urgent appointments,85,,,5,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,64.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,64.0,84.0,below national average,6,below national average,60,5
,75,86.0,85,,84.0,4.2,5.0,82.0,4.2,below national average,3.7,85,above national average,85,,5.0,,longer than national average,4.1,,,75,100,4.2,3,100.0,60,80,84.0,3.7,Spends appropriate amount of time with patients,3,4.2,80,74.0,3,below national average,,3.0,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.7,,100,,100.0,,60.0,84.0,3,,above national average,4.3,Level of trust in provider's decisions,4.2,3,,85,below national average,78.0,2,74.0,Staff friendliness and courteousness,5.0,below national average,74.0,84.0,75,3.7,75,85,75,X97QW,100.0,,4.2,3.7,,84.0,,Ease of scheduling urgent appointments,85,,,3,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,74.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,74.0,84.0,below national average,3,above national average,100,3
,75,86.0,85,,84.0,4.2,3.7,82.0,4.2,below national average,3.7,85,below national average,85,,4.3,,same as national average,4.1,,,75,85,4.2,3,74.0,75,80,84.0,3.7,Spends appropriate amount of time with patients,3,4.2,80,74.0,3,below national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,2.3,,75,,86.0,,74.0,84.0,3,,below national average,4.3,Level of trust in provider's decisions,4.2,3,,85,below national average,78.0,3,46.0,Staff friendliness and courteousness,3.7,below national average,74.0,84.0,75,3.7,45,85,75,2VPN7,74.0,,4.2,3.7,,84.0,,Ease of scheduling urgent appointments,85,,,3,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,74.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,74.0,84.0,below national average,3,same as national average,75,3
,90,86.0,85,,84.0,4.2,4.1,82.0,4.2,above national average,4.6,85,below national average,85,,4.1,,longer than national average,4.1,,,90,80,4.2,9,82.0,50,80,84.0,4.6,Spends appropriate amount of time with patients,9,4.2,80,92.0,9,above national average,,2.5,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.4,,80,,82.0,,50.0,84.0,9,,below national average,4.3,Level of trust in provider's decisions,4.2,9,,85,above national average,78.0,8,88.0,Staff friendliness and courteousness,3.9,above national average,94.0,84.0,90,4.6,90,85,95,XDXYG,78.0,,4.2,4.7,,84.0,,Ease of scheduling urgent appointments,85,,,9,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,92.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,92.0,84.0,above national average,9,below national average,80,9
,65,86.0,85,,84.0,4.2,4.1,82.0,4.2,below national average,3.9,85,above national average,85,,4.9,,longer than national average,4.1,,,70,100,4.2,7,82.0,70,80,84.0,3.3,Spends appropriate amount of time with patients,7,4.2,80,66.0,7,below national average,,3.4,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.4,,90,,98.0,,68.0,84.0,7,,below national average,4.3,Level of trust in provider's decisions,4.2,7,,85,below national average,78.0,7,68.0,Staff friendliness and courteousness,4.4,below national average,82.0,84.0,80,3.4,70,85,80,Y5FG6,88.0,,4.2,4.1,,84.0,,Ease of scheduling urgent appointments,85,,,7,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,68.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,78.0,84.0,below national average,7,above national average,80,7
,65,86.0,85,,84.0,4.2,3.6,82.0,4.2,below national average,3.7,85,below national average,85,,4.1,,longer than national average,4.1,,,75,80,4.2,7,72.0,45,80,84.0,3.3,Spends appropriate amount of time with patients,7,4.2,80,66.0,6,below national average,,2.3,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,3.7,,75,,82.0,,46.0,84.0,7,,below national average,4.3,Level of trust in provider's decisions,4.2,7,,85,below national average,78.0,6,74.0,Staff friendliness and courteousness,3.7,below national average,80.0,84.0,75,3.7,75,85,80,YQRSL,74.0,,4.2,4.0,,84.0,,Ease of scheduling urgent appointments,85,,,6,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,74.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,74.0,84.0,below national average,6,below national average,70,6
,75,86.0,85,,84.0,4.2,3.3,82.0,4.2,below national average,4.1,85,below national average,85,,4.1,,same as national average,4.1,,,85,80,4.2,17,66.0,80,80,84.0,3.7,Spends appropriate amount of time with patients,18,4.2,80,74.0,18,below national average,,4.1,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.0,,75,,82.0,,82.0,84.0,17,,below national average,4.3,Level of trust in provider's decisions,4.2,18,,85,below national average,78.0,17,80.0,Staff friendliness and courteousness,3.8,same as national average,78.0,84.0,80,4.2,80,85,80,YJPJ8,76.0,,4.2,3.9,,84.0,,Ease of scheduling urgent appointments,85,,,18,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,84.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,82.0,84.0,below national average,18,below national average,65,18
,85,86.0,85,,84.0,4.2,4.1,82.0,4.2,above national average,4.4,85,above national average,85,,4.4,,same as national average,4.1,,,90,90,4.2,14,82.0,80,80,84.0,4.3,Spends appropriate amount of time with patients,14,4.2,80,86.0,14,above national average,,3.9,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,90,,88.0,,78.0,84.0,14,,below national average,4.3,Level of trust in provider's decisions,4.2,14,,85,above national average,78.0,14,86.0,Staff friendliness and courteousness,4.4,above national average,88.0,84.0,90,4.4,85,85,90,35RGR,88.0,,4.2,4.4,,84.0,,Ease of scheduling urgent appointments,85,,,14,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,88.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,88.0,84.0,above national average,14,above national average,80,14
,100,86.0,85,,84.0,4.2,4.3,82.0,4.2,above national average,5.0,85,above national average,85,,4.7,,same as national average,4.1,,,100,95,4.2,14,86.0,85,80,84.0,5.0,Spends appropriate amount of time with patients,15,4.2,80,100.0,15,above national average,,4.2,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,5.0,,95,,94.0,,84.0,84.0,15,,above national average,4.3,Level of trust in provider's decisions,4.2,15,,85,above national average,78.0,13,100.0,Staff friendliness and courteousness,4.7,above national average,100.0,84.0,100,5.0,100,85,100,XKQQD,94.0,,4.2,5.0,,84.0,,Ease of scheduling urgent appointments,85,,,15,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,100.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,100.0,84.0,above national average,15,above national average,85,15
,85,86.0,85,,84.0,4.2,4.3,82.0,4.2,above national average,4.3,85,below national average,85,,4.3,,same as national average,4.1,,,85,85,4.2,15,86.0,75,80,84.0,4.2,Spends appropriate amount of time with patients,16,4.2,80,84.0,16,above national average,,3.7,How well provider explains medical condition(s),,Total wait time (waiting & exam rooms),,,Likelihood of recommending {Provider Last Name} to family and friends,,,4.3,,80,,86.0,,74.0,84.0,16,,above national average,4.3,Level of trust in provider's decisions,4.2,16,,85,above national average,78.0,16,86.0,Staff friendliness and courteousness,4.0,above national average,86.0,84.0,85,4.3,85,85,85,3HG7T,80.0,,4.2,4.3,,84.0,,Ease of scheduling urgent appointments,85,,,16,,85,,3.9,"Office environment, cleanliness, comfort, etc.",,86.0,"{'226-sortOrder': 4, '223-sortOrder': 1, '226-questionID': u'226', '225-sortOrder': 3, '230-questionID': u'230', '230-sortOrder': 5, '231-sortOrder': 9, '229-sortOrder': 6, '224-sortOrder': 2, '228-questionID': u'228', '228-sortOrder': 7, '225-questionID': u'225', '223-questionID': u'223', '229-questionID': u'229', '227-questionID': u'227', '224-questionID': u'224', '231-questionID': u'231', '227-sortOrder': 8}",,,How well provider listens and answers questions,86.0,84.0,above national average,16,same as national average,85,16
